41.795,-87.584,132,18,13.636
41.799,-87.586,1996,272,13.627
41.781,-87.606,279,38,13.620
41.945,-87.655,7178,976,13.597
41.940,-87.650,8897,1208,13.578
41.953,-87.650,3720,505,13.575
41.979,-87.693,199,27,13.568
41.880,-87.690,199,27,13.568
41.950,-87.650,5853,793,13.549
41.802,-87.749,96,13,13.542
41.951,-87.659,4527,613,13.541
41.916,-87.673,133,18,13.534
41.952,-87.698,747,101,13.521
41.974,-87.660,1985,268,13.501
41.808,-87.725,52,7,13.462
41.802,-87.587,2006,270,13.460
41.968,-87.712,706,95,13.456
41.978,-87.669,2246,302,13.446
41.950,-87.690,640,86,13.438
41.728,-87.550,67,9,13.433
42.012,-87.700,149,20,13.423
41.880,-87.680,477,64,13.417
41.870,-87.711,82,11,13.415
41.970,-87.655,1500,201,13.400
41.877,-87.628,3058,409,13.375
41.892,-87.621,6084,810,13.314
41.970,-87.650,1593,212,13.308
41.838,-87.645,872,116,13.303
41.858,-87.662,1431,190,13.277
41.993,-87.784,113,15,13.274
41.867,-87.632,2513,333,13.251
41.961,-87.650,3420,453,13.246
41.839,-87.622,657,87,13.242
41.902,-87.725,68,9,13.235
42.064,-87.686,469,62,13.220
41.923,-87.685,53,7,13.208
41.712,-87.668,197,26,13.198
41.950,-87.670,2372,313,13.196
41.910,-87.785,91,12,13.187
41.930,-87.710,1761,232,13.174
41.775,-87.729,76,10,13.158
41.892,-87.623,534,70,13.109
41.947,-87.654,4083,535,13.103
41.899,-87.622,5366,703,13.101
41.918,-87.640,733,96,13.097
41.931,-87.801,107,14,13.084
41.952,-87.664,92,12,13.043
41.966,-87.689,345,45,13.043
41.939,-87.754,92,12,13.043
41.931,-87.751,77,10,12.987
41.980,-87.660,1656,215,12.983
41.824,-87.651,108,14,12.963
41.969,-87.718,108,14,12.963
42.060,-87.690,224,29,12.946
41.834,-87.671,170,22,12.941
41.790,-87.630,85,11,12.941
41.830,-87.660,93,12,12.903
41.939,-87.653,155,20,12.903
41.991,-87.670,892,115,12.892
41.941,-87.639,7293,940,12.889
41.948,-87.664,4938,635,12.859
41.880,-87.670,1495,192,12.843
41.936,-87.670,1698,218,12.839
41.860,-87.626,2356,302,12.818
41.803,-87.590,1228,157,12.785
41.960,-87.640,3302,422,12.780
41.900,-87.700,494,63,12.753
42.023,-87.700,165,21,12.727
41.671,-87.632,118,15,12.712
41.917,-87.710,1732,220,12.702
41.886,-87.618,5051,639,12.651
41.751,-87.624,87,11,12.644
41.893,-87.617,7681,971,12.642
41.931,-87.724,934,118,12.634
41.982,-87.709,238,30,12.605
41.933,-87.636,7836,987,12.596
41.918,-87.649,540,68,12.593
41.884,-87.625,9326,1172,12.567
41.882,-87.625,3598,452,12.563
41.810,-87.590,279,35,12.545
41.960,-87.630,806,101,12.531
41.846,-87.622,894,112,12.528
41.793,-87.616,120,15,12.500
41.939,-87.749,104,13,12.500
41.853,-87.626,1456,182,12.500
41.896,-87.620,1953,243,12.442
41.918,-87.636,9231,1147,12.426
41.969,-87.696,644,80,12.422
42.016,-87.675,459,57,12.418
41.887,-87.626,5489,681,12.407
42.004,-87.672,621,77,12.399
41.878,-87.624,1339,166,12.397
41.968,-87.740,121,15,12.397
41.991,-87.684,210,26,12.381
41.891,-87.626,534,66,12.360
41.961,-87.706,681,84,12.335
41.970,-87.720,73,9,12.329
41.910,-87.705,803,99,12.329
41.868,-87.623,9177,1131,12.324
41.945,-87.707,601,74,12.313
41.842,-87.617,1446,178,12.310
41.910,-87.717,537,66,12.291
41.795,-87.588,114,14,12.281
41.769,-87.628,163,20,12.270
41.891,-87.619,8734,1071,12.262
41.740,-87.570,74,9,12.162
41.970,-87.640,1135,138,12.159
41.975,-87.725,107,13,12.150
41.960,-87.730,247,30,12.146
41.849,-87.676,239,29,12.134
41.928,-87.693,132,16,12.121
41.984,-87.660,1453,176,12.113
41.950,-87.700,314,38,12.102
41.968,-87.660,339,41,12.094
41.940,-87.720,600,72,12.000
41.740,-87.580,100,12,12.000
42.001,-87.661,1392,167,11.997
41.903,-87.697,1268,152,11.987
41.867,-87.685,267,32,11.985
41.939,-87.718,117,14,11.966
41.997,-87.711,344,41,11.919
41.874,-87.628,2954,352,11.916
41.781,-87.587,336,40,11.905
41.831,-87.627,774,92,11.886
41.910,-87.660,2005,238,11.870
41.898,-87.624,4322,513,11.870
41.961,-87.649,59,7,11.864
41.968,-87.753,59,7,11.864
42.005,-87.681,346,41,11.850
41.810,-87.610,110,13,11.818
41.830,-87.630,457,54,11.816
41.940,-87.630,1223,144,11.774
41.780,-87.570,170,20,11.765
41.892,-87.716,85,10,11.765
42.000,-87.660,663,78,11.765
41.894,-87.623,5673,667,11.757
41.937,-87.637,6095,714,11.715
41.960,-87.720,351,41,11.681
41.795,-87.581,4344,507,11.671
41.870,-87.624,5325,621,11.662
41.974,-87.733,163,19,11.656
41.967,-87.708,687,80,11.645
41.802,-87.618,292,34,11.644
42.070,-87.690,129,15,11.628
41.914,-87.717,879,102,11.604
41.940,-87.730,276,32,11.594
41.809,-87.689,69,8,11.594
41.865,-87.657,338,39,11.538
41.920,-87.730,156,18,11.538
41.968,-87.650,2035,234,11.499
41.912,-87.632,4212,484,11.491
41.953,-87.669,61,7,11.475
41.854,-87.705,244,28,11.475
41.828,-87.695,61,7,11.475
41.910,-87.734,96,11,11.458
41.823,-87.677,131,15,11.450
41.780,-87.591,315,36,11.429
41.830,-87.640,184,21,11.413
41.973,-87.655,2504,285,11.382
41.843,-87.635,413,47,11.380
41.850,-87.630,1595,181,11.348
41.990,-87.650,830,94,11.325
41.947,-87.653,2080,235,11.298
41.880,-87.629,62,7,11.290
41.917,-87.729,204,23,11.275
41.860,-87.670,356,40,11.236
41.961,-87.695,955,107,11.204
41.995,-87.660,2220,248,11.171
41.780,-87.580,269,30,11.152
41.946,-87.779,54,6,11.111
41.799,-87.584,63,7,11.111
41.816,-87.635,63,7,11.111
41.820,-87.620,118,13,11.017
41.946,-87.657,665,73,10.977
41.906,-87.755,82,9,10.976
41.947,-87.695,1067,117,10.965
41.786,-87.674,64,7,10.938
41.943,-87.730,64,7,10.938
41.997,-87.738,119,13,10.924
41.956,-87.748,55,6,10.909
41.932,-87.701,1084,118,10.886
41.806,-87.683,258,28,10.853
41.770,-87.630,212,23,10.849
41.774,-87.568,425,46,10.824
41.941,-87.649,74,8,10.811
41.803,-87.607,287,31,10.801
41.810,-87.599,426,46,10.798
41.968,-87.720,139,15,10.791
41.836,-87.614,547,59,10.786
41.912,-87.627,19028,2052,10.784
41.885,-87.620,7716,831,10.770
41.800,-87.580,782,84,10.742
41.760,-87.560,56,6,10.714
41.966,-87.688,1086,116,10.681
41.810,-87.607,103,11,10.680
41.961,-87.729,253,27,10.672
41.977,-87.768,113,12,10.619
41.876,-87.624,4207,445,10.578
42.012,-87.688,208,22,10.577
42.011,-87.662,738,78,10.569
41.857,-87.634,1183,125,10.566
41.970,-87.710,296,31,10.473
41.832,-87.678,86,9,10.465
41.781,-87.576,822,86,10.462
41.848,-87.715,134,14,10.448
41.850,-87.670,211,22,10.427
41.825,-87.617,470,49,10.426
41.987,-87.778,77,8,10.390
41.895,-87.775,77,8,10.390
41.879,-87.624,4932,512,10.381
41.925,-87.701,1758,182,10.353
41.953,-87.798,58,6,10.345
41.935,-87.717,1035,107,10.338
41.827,-87.646,271,28,10.332
41.891,-87.622,5324,550,10.331
41.953,-87.807,117,12,10.256
41.858,-87.619,3414,350,10.252
41.860,-87.620,2102,215,10.228
41.814,-87.704,88,9,10.227
41.944,-87.645,255,26,10.196
41.925,-87.778,157,16,10.191
41.859,-87.703,79,8,10.127
41.881,-87.675,1219,123,10.090
41.953,-87.775,159,16,10.063
41.853,-87.632,3058,307,10.039
41.845,-87.716,80,8,10.000
41.688,-87.536,80,8,10.000
41.845,-87.702,80,8,10.000
41.930,-87.630,4924,491,9.972
41.984,-87.652,5393,537,9.957
41.850,-87.632,894,89,9.955
41.779,-87.587,131,13,9.924
41.888,-87.774,212,21,9.906
41.858,-87.624,3250,320,9.846
41.722,-87.623,325,32,9.846
41.927,-87.651,569,56,9.842
41.981,-87.773,61,6,9.836
41.760,-87.570,51,5,9.804
41.866,-87.730,92,9,9.783
42.019,-87.685,225,22,9.778
41.820,-87.610,133,13,9.774
41.855,-87.631,1005,98,9.751
41.870,-87.710,62,6,9.677
41.978,-87.655,62,6,9.677
41.928,-87.747,62,6,9.677
41.926,-87.631,15452,1494,9.669
41.907,-87.660,807,78,9.665
41.808,-87.646,114,11,9.649
41.857,-87.628,960,92,9.583
41.844,-87.645,418,40,9.569
41.983,-87.738,189,18,9.524
41.940,-87.760,63,6,9.524
42.004,-87.699,200,19,9.500
41.877,-87.697,95,9,9.474
41.653,-87.547,53,5,9.434
41.988,-87.791,53,5,9.434
41.935,-87.796,53,5,9.434
41.809,-87.592,702,66,9.402
41.988,-87.703,96,9,9.375
41.854,-87.619,2464,230,9.334
41.691,-87.681,86,8,9.302
41.918,-87.707,280,26,9.286
41.942,-87.656,76,7,9.211
41.880,-87.610,777,71,9.138
41.859,-87.708,77,7,9.091
41.873,-87.624,10973,995,9.068
41.766,-87.586,133,12,9.023
41.870,-87.620,6089,547,8.983
41.939,-87.787,67,6,8.955
41.880,-87.620,7775,693,8.913
41.981,-87.761,101,9,8.911
41.770,-87.580,79,7,8.861
41.866,-87.706,79,7,8.861
41.966,-87.737,68,6,8.824
41.823,-87.641,91,8,8.791
41.795,-87.633,114,10,8.772
41.890,-87.700,57,5,8.772
41.964,-87.638,10342,907,8.770
41.994,-87.700,194,17,8.763
41.823,-87.666,160,14,8.750
41.816,-87.607,264,23,8.712
41.972,-87.650,2515,219,8.708
41.766,-87.566,508,44,8.661
41.823,-87.607,545,47,8.624
41.720,-87.660,58,5,8.621
41.890,-87.610,9171,789,8.603
41.705,-87.681,70,6,8.571
41.720,-87.620,82,7,8.537
41.690,-87.620,59,5,8.475
41.851,-87.619,4914,415,8.445
41.961,-87.722,83,7,8.434
41.890,-87.600,332,28,8.434
41.830,-87.600,216,18,8.333
41.850,-87.610,637,53,8.320
41.810,-87.630,97,8,8.247
41.762,-87.559,243,20,8.230
41.947,-87.656,414,34,8.213
41.850,-87.700,61,5,8.197
41.918,-87.647,393,32,8.142
41.747,-87.673,123,10,8.130
41.887,-87.613,15374,1236,8.040
41.886,-87.717,288,23,7.986
41.909,-87.752,63,5,7.937
41.738,-87.531,153,12,7.843
41.886,-87.672,102,8,7.843
41.920,-87.774,77,6,7.792
41.938,-87.762,167,13,7.784
41.780,-87.630,129,10,7.752
41.714,-87.531,91,7,7.692
41.854,-87.696,249,19,7.631
41.797,-87.626,92,7,7.609
41.790,-87.620,79,6,7.595
41.901,-87.624,22058,1657,7.512
41.883,-87.715,80,6,7.500
41.927,-87.785,281,21,7.473
41.766,-87.605,54,4,7.407
41.849,-87.695,149,11,7.383
41.700,-87.628,68,5,7.353
41.924,-87.636,6528,478,7.322
41.820,-87.600,391,28,7.161
41.865,-87.618,9811,701,7.145
41.857,-87.614,4288,305,7.113
41.840,-87.610,680,48,7.059
41.809,-87.633,187,13,6.952
41.990,-87.709,173,12,6.936
41.737,-87.573,58,4,6.897
41.842,-87.627,175,12,6.857
41.816,-87.685,88,6,6.818
41.860,-87.610,2777,189,6.806
41.728,-87.635,59,4,6.780
41.831,-87.609,1020,69,6.765
41.892,-87.612,52837,3542,6.704
41.777,-87.598,225,15,6.667
41.881,-87.624,18728,1244,6.642
41.792,-87.608,196,13,6.633
41.866,-87.607,9900,652,6.586
41.692,-87.610,61,4,6.557
41.792,-87.584,3252,213,6.550
41.881,-87.617,30714,1998,6.505
41.728,-87.668,124,8,6.452
41.870,-87.610,1953,126,6.452
41.767,-87.576,110,7,6.364
41.737,-87.623,126,8,6.349
41.787,-87.739,363,23,6.336
41.876,-87.621,2359,149,6.316
41.867,-87.616,399,25,6.266
41.899,-87.755,80,5,6.250
41.867,-87.615,16122,1001,6.209
41.743,-87.680,195,12,6.154
41.990,-87.732,84,5,5.952
41.967,-87.643,4060,240,5.911
41.953,-87.785,103,6,5.825
41.808,-87.731,69,4,5.797
41.870,-87.700,52,3,5.769
41.749,-87.704,70,4,5.714
41.799,-87.703,105,6,5.714
41.765,-87.693,55,3,5.455
41.880,-87.774,110,6,5.455
41.931,-87.761,55,3,5.455
41.880,-87.710,130,7,5.385
41.839,-87.609,2372,127,5.354
41.927,-87.634,2651,141,5.319
41.910,-87.770,57,3,5.263
41.913,-87.744,76,4,5.263
41.880,-87.763,58,3,5.172
41.848,-87.705,78,4,5.128
42.008,-87.705,138,7,5.072
41.770,-87.640,99,5,5.051
41.759,-87.587,125,6,4.800
41.736,-87.673,63,3,4.762
41.942,-87.767,106,5,4.717
41.938,-87.819,64,3,4.688
41.990,-87.715,66,3,4.545
41.691,-87.713,68,3,4.412
41.839,-87.608,1027,45,4.382
41.986,-87.768,92,4,4.348
41.705,-87.528,69,3,4.348
41.692,-87.530,144,6,4.167
41.996,-87.787,124,5,4.032
41.910,-87.769,77,3,3.896
41.823,-87.627,52,2,3.846
41.935,-87.767,53,2,3.774
41.758,-87.549,83,3,3.614
41.736,-87.601,56,2,3.571
41.792,-87.593,56,2,3.571
41.904,-87.722,93,3,3.226
41.912,-87.806,64,2,3.125
41.890,-87.622,65,2,3.077
41.710,-87.682,74,2,2.703
41.977,-87.837,177,4,2.260
41.699,-87.659,94,2,2.128
41.686,-87.574,193,4,2.073
41.703,-87.620,52,1,1.923
41.730,-87.640,53,1,1.887
41.938,-87.773,106,2,1.887
41.860,-87.700,221,4,1.810
41.710,-87.560,59,1,1.695
41.743,-87.605,65,1,1.538
41.839,-87.702,66,1,1.515
41.938,-87.774,79,1,1.266
41.880,-87.720,84,0,0.000
